separation_nm,F_vdW_nN,F_electrostatic_nN,F_total_nN,U_vdW_aJ,U_electrostatic_aJ,U_total_aJ,diameter_nm,zeta_particle_mV,zeta_substrate_mV,ionic_strength_mM,temperature_C,eps_r_water,debye_length_nm,hamaker_J
0.8633946905727462,-0.053658835577624256,0.1627806164531799,0.10912178087555563,-0.04632875374003677,1.5639591783897968,1.51763042464976,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.8718086851664124,-0.05262809001442671,0.162638123941874,0.11001003392744728,-0.04588162595829696,1.5625901427161129,1.516708516757816,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.8803046762163869,-0.05161714429229195,0.16249436936773828,0.11087722507544633,-0.04543881349344058,1.5612089814295065,1.5157701679360658,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.8888834627983964,-0.05062561807127954,0.1623493427963707,0.11172372472509115,-0.04500027469750803,1.5598155990824998,1.5148153243849918,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.8975458517753586,-0.04965313831749104,0.16220303423960708,0.11254989592211603,-0.044565968324492194,1.558409899711081,1.5138439313865888,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.9062926578732692,-0.04869933916272649,0.16205543365574798,0.11335609449302148,-0.0441358535264592,1.556991786836883,1.512855933310424,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.9151247037578305,-0.04776386176683673,0.16190653094979998,0.11414266918296327,-0.04370988984970643,1.5555611634695032,1.5118512736197969,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.924042820111825,-0.0468463541827199,0.16175631597373175,0.11490996179101184,-0.043288037230957886,1.5541179321089615,1.5108298948780037,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.9330478457132442,-0.045946471223911246,0.1616047785267448,0.11565830730283354,-0.042870255993595965,1.5526619947483042,1.5097917387547082,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.9421406275141785,-0.045063874334716376,0.1614519083555598,0.11638803402084341,-0.042456506843929764,1.5511932528763532,1.5087367460324235,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.9513220207204757,-0.04419823146283917,0.1612976951547184,0.11709946369187922,-0.04204675086749946,1.5497116074806057,1.5076648566131063,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.9605928888721756,-0.043349216934456494,0.16114212856690088,0.11779291163244437,-0.0416409495254162,1.5482169590502874,1.5065760095248713,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.9699541039247294,-0.04251651133169252,0.1609851981832602,0.1184686868515677,-0.04123906465073743,1.5467092075795612,1.5054701429288238,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.9794065463310097,-0.04169980137244667,0.16082689354377266,0.119127092171326,-0.0408410584448771,1.545188252570895,1.5043471941260178,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
